word,phon
impostors,ɪmpɒstəz
militaristic,mɪlɪtɑɹɪstɪk
ceremonially,sɛɹɪmə‍ʊnɪəli
vies,va‍ɪz
gig,ɡɪɡ
freighters,fɹe‍ɪtəz
breadwinners,bɹɛdwɪnəz
trundle,tɹʌndə‍l
symbolise,sɪmbəla‍ɪz
ficus,fa‍ɪkəs
copses,kɒpsɪz
uncomprehending,ʌnkɒmpɹɪhɛndɪŋ
franklin,fɹæŋklɪn
level,lɛvə‍l
untarnished,ʌntɑnɪʃt
blackleg,blæklɛɡ
adoringly,ɐdɔɹɪŋli
woofing,wufɪŋ
ciders,sa‍ɪdəz
gangster,ɡæŋstɐ
dusting,dʌstɪŋ
nystagmus,nɪstæɡməs
forint,fɔɹɪnt
articulation,ɑtɪkjʊle‍ɪʃən
footmarks,fʊtmɑks
slenderer,slɛndəɹɐ
steeled,stild
dim,dɪm
pathic,pæθɪk
director,da‍ɪɹɛktɐ
nurture,nɜt‍ʃɐ
hackers,hækəz
halyard,hæljɑd
elementary,ɛlɪmɛntəɹi
squabble,skwɒbə‍l
collaborations,kəlæbəɹe‍ɪʃənz
aliya,ælɪjɐ
kikes,ka‍ɪks
troubleshoot,tɹʌbə‍lʃut
apostles,ɐpɒsə‍lz
ditzy,dɪtsi
embodying,ɛmbɒdɪɪŋ
botfly,bɒtfla‍ɪ
dealers,diləz
knitting,nɪtɪŋ
mellower,mɛlə‍ʊɐ
frisson,fɹisɔ̃
hypertonic,ha‍ɪpətɒnɪk
dignifies,dɪɡnɪfa‍ɪz
unremitting,ʌnɹimɪtɪŋ
seemliness,simlinəs
intestate,ɪntɪste‍ɪt
steerage,sti‍əɹɪd‍ʒ
gradin,ɡɹædɪn
garnished,ɡɑnɪʃt
canter,kɑntɐ
grained,ɡɹe‍ɪnd
smiled,sma‍ɪld
flawless,flɔləs
banzai,bænza‍ɪ
musician,mjuzɪʃən
punctuate,pʌŋkt‍ʃue‍ɪt
verifying,vɛɹɪfa‍ɪɪŋ
naturally,næt‍ʃəɹə‍li
filth,fɪlθ
kadi,kædi
scooting,skutɪŋ
twats,twæts
negligence,nɛɡlɪd‍ʒəns
swallowtail,swɒlə‍ʊte‍ɪl
appropriating,ɐpɹə‍ʊpɹɪətɪŋ
aweigh,ɔɹɪɡ
alerted,ɐlɜtɪd
cleans,klinz
fundament,fʌndəmənt
polyps,pɒlɪps
planters,plɑntəz
unbraided,ʌnbɹe‍ɪdɪd
protestors,pɹətɛstəz
ringgit,ɹɪŋd‍ʒɪt
smokes,smə‍ʊks
pharos,fæɹə‍ʊz
gollies,ɡɒliz
huff,hʌf
treeline,tɹila‍ɪn
jeroboam,d‍ʒɛɹəbə‍ʊəm
lime,la‍ɪm
clues,kluz
treadles,tɹɛdə‍lz
terrorists,tɛɹəɹɪsts
fulminating,fʊlmɪne‍ɪtɪŋ
smudges,smʌd‍ʒɪz
floodlight,flʌdla‍ɪt
encouragingly,ɛnkʌɹɪd‍ʒɪŋli
rasp,ɹɑsp
whitewater,wa‍ɪtwɔtɐ
basketballs,bɑskɪtbɔlz
heriot,hi‍əɹɪɒt
stormtroopers,stɔmtɹupəz
baiter,be‍ɪtɐ
mastectomy,mɑstɛktəmi
inconsequential,ɪnkɒnsɪkwɛnʃə‍l
briefings,bɹifɪŋz
mysteries,mɪstəɹiz
columned,kɒlʌmd
walkout,wɔka‍ʊt
authorised,ɔθɔɹa‍ɪzd
ruminations,ɹumɪne‍ɪʃənz
vaguer,ve‍ɪɡɐ
jacks,d‍ʒæks
coded,kə‍ʊdɪd
fifteen,fɪftin
equerry,ɛkwəɹi
grouch,ɡɹa‍ʊt‍ʃ
brokers,bɹə‍ʊkəz
groovy,ɡɹuvi
overcompensated,ə‍ʊvəkɒmpənse‍ɪtɪd
tusks,tʌsks
gloam,ɡlə‍ʊm
sades,se‍ɪdz
chocks,t‍ʃɒks
then,ðɛn
passbook,pɑsbʊk
herbs,hɜbz
clangour,klæŋɡɐ
deforestation,dɪfɒɹɪste‍ɪʃən
booties,butɪz
receptors,ɹɪsɛptəz
duff,dʌf
miscellany,mɪsɛləni
landfall,lændfɔl
commodity,kəmɒdɪti
succinct,səksɪŋkt
mailboxes,me‍ɪlbɒksɪz
probate,pɹə‍ʊbe‍ɪt
surreality,səɹɪælɪti
flossy,flɒsi
rediscovery,ɹidɪskʌvəɹi
thousand,θa‍ʊzənd
backbench,bækbɛnt‍ʃ
exemplified,ɛɡzɛmplɪfa‍ɪd
coolie,kuli
upends,ʌpɛndz
tussocky,tʌsəki
expressionist,ɛkspɹɛʃənɪst
guyed,ɡa‍ɪd
adjoining,ɐd‍ʒɔ‍ɪnɪŋ
continuous,kəntɪnjuəs
physicist,fɪzɪsɪst
purloining,pɜlɔ‍ɪnɪŋ
norm,nɔm
digitised,dɪd‍ʒɪta‍ɪzd
croaker,kɹə‍ʊkɐ
lacerations,læsəɹe‍ɪʃənz
earthed,ɜθd
fairground,fe‍əɡɹa‍ʊnd
elects,ɪlɛkts
bobbin,bɒbɪn
decommissioned,dikəmɪʃənd
tastily,te‍ɪstɪli
ameliorating,ɐmili‍əɹe‍ɪtɪŋ
journalism,d‍ʒɜnəlɪzəm
periodically,pi‍əɹɪɒdɪkli
vertebras,vɜtɪbɹəz
undiluted,ʌnda‍ɪlutɪd
organisations,ɔɡɐna‍ɪze‍ɪʃənz
continent,kɒntɪnənt
delouse,dɪla‍ʊs
knifes,na‍ɪfs
booth,buθ
preview,pɹivju
purposed,pɜpəsd
insanity,ɪnsænɪti
plodders,plɒdəz
tuba,tjubɐ
combination,kɒmbɪne‍ɪʃən
paradoxical,pæɹədɒksɪkə‍l
abstractly,ɐbstɹæktli
sect,sɛkt
barn,bɑn
continue,kəntɪnju
paediatric,pidɪætɹɪk
gangway,ɡæŋwe‍ɪ
avocadoes,ævəkɑdə‍ʊz
encrustation,ɛnkɹəste‍ɪʃən
forewarn,fɔwɔn
undead,ʌndɛd
wretchedness,ɹɛt‍ʃɪdnəs
casks,kɑsks
kinder,ka‍ɪndɐ
pealed,pild
deterioration,dɪti‍əɹi‍əɹe‍ɪʃən
firstly,fɜstli
mumble,mʌmbə‍l
carefully,ke‍əfəli
brittleness,bɹɪtə‍lnəs
workmen,wɜkmɛn
beavers,bivəz
aspired,ɐspa‍ɪ‍əd
silting,sɪltɪŋ
constructions,kənstɹʌkʃənz
masseuses,mæsɜzɪz
chucking,t‍ʃʌkɪŋ
capelin,ke‍ɪplɪn
incestuously,ɪnsɛst‍ʃuəsli
antagonises,æntæɡəna‍ɪzɪz
loosened,lusənd
morosely,məɹə‍ʊsli
summery,sʌməɹi
entrenches,ɛntɹɛnt‍ʃɪz
fluctuation,flʌkt‍ʃue‍ɪʃən
yaws,jɔz
division,dɪvɪʒən
sox,sɒks
infanta,ɪnfɑntɐ
bleak,blik
firestone,fa‍ɪ‍əstə‍ʊn
flesher,flɛʃɐ
commandoes,kəmændə‍ʊz
chimes,t‍ʃa‍ɪmz
decentralising,dɪsɛntɹəla‍ɪzɪŋ
postmark,pə‍ʊstmɑk
windshield,wɪndʃild
haemorrhaging,hɛməɹɪd‍ʒɪŋ
intrinsic,ɪntɹɪnzɪk
outcrop,a‍ʊtkɹɒp
curvature,kɜvət‍ʃɐ
juicy,d‍ʒusi
aggression,ɐɡɹɛʃən
sedums,sɛdəmz
savings,se‍ɪvɪŋz
cozen,kə‍ʊzən
klutzes,klʌtsɪz
peeve,piv
vaults,vɒlts
oinked,ɔ‍ɪŋkt
edibles,ɛdəbə‍lz
enjoy,ɛnd‍ʒɔ‍ɪ
lavatorial,lævɐtɔɹɪəl
thereon,ðe‍əɹɒn
dynamos,da‍ɪnɐmə‍ʊz
atmospherics,ætməsfɛɹɪks
tweeted,twitɪd
hillside,hɪlsa‍ɪd
source,sɔs
sierras,sie‍əɹəz
compilation,kɒmpɪle‍ɪʃən
rammers,ɹæməz
extensive,ɛkstɛnsɪv
benign,bɪna‍ɪn
violently,va‍ɪ‍ələntli
apprehensively,æpɹɪhɛnsɪvli
rations,ɹæʃənz
lingerie,lɒnʒəɹi
carbohydrate,kɑbə‍ʊha‍ɪdɹe‍ɪt
overeating,ə‍ʊvəɹitɪŋ
biking,ba‍ɪkɪŋ
unhealthier,ʌnhɛlθɪɐ
degenerating,dɪd‍ʒɛnəɹe‍ɪtɪŋ
outlining,a‍ʊtla‍ɪnɪŋ
luring,lɔɹɪŋ
swig,swɪɡ
humanitarian,hjumɐnɪte‍əɹi‍ən
invisibility,ɪnvɪzəbɪlɪti
striding,stɹa‍ɪdɪŋ
salade,sæle‍ɪd
offshoots,ɒfʃuts
chart,t‍ʃɑt
ell,ɛl
win,wɪn
squandered,skwɒndəd
nacre,nækɐ
throaty,θɹə‍ʊti
unlikelihood,ʌnla‍ɪklihʊd
isotopic,a‍ɪsətɒpɪk
platters,plætəz
raced,ɹe‍ɪsd
retelling,ɹɪtɛlɪŋ
savaged,sævɪd‍ʒd
insect,ɪnsɛkt
harelip,he‍əlɪp
certifying,sɜtɪfa‍ɪɪŋ
impels,ɪmpɛlz
soggier,sɒɡɪɐ
dulcimers,dʌlsɪməz
heeling,hilɪŋ
manhunts,mænhʌnts
gamut,ɡæmʌt
ransack,ɹænsæk
refurbishing,ɹɪfɜbɪʃɪŋ
polishing,pɒlɪʃɪŋ
fatness,fætnəs
ecotourism,ɛkətɔɹɪzəm
flaunts,flɔnts
imams,ɪmæmz
teasing,tizɪŋ
paging,pe‍ɪd‍ʒɪŋ
hippopotami,hɪpəpətɑmi
disembarks,dɪsɛmbɑks
punctures,pʌŋkt‍ʃəz
terror,tɛɹɐ
clocks,klɒks
voided,vɔ‍ɪdɪd
desks,dɛsks
cleaves,klivz
acrobatic,ækɹəbætɪk
super,supɐ
discontented,dɪskəntɛntɪd
albumen,ælbjumɛn
pelmets,pɛlmɪts
pirog,pɪɹɒɡ
corroborative,kəɹɒbɹətɪv
mailbags,me‍ɪlbæɡz
bogusly,bə‍ʊɡəsli
whodunnits,hudənɪts
unsweetened,ʌnswitənd
mingling,mɪŋɡəlɪŋ
gunnysack,ɡʌnɪsæk
chronological,kɹɒnəlɒd‍ʒɪkə‍l
mermen,mɜmɛn
located,lə‍ʊke‍ɪtɪd
bridgehead,bɹɪd‍ʒhɛd
sips,sɪps
adjudication,ɐd‍ʒudɪke‍ɪʃən
reallocated,ɹiæləke‍ɪtɪd
trice,tɹa‍ɪs
ungenerous,ʌnd‍ʒɛnəɹəs
purge,pɜd‍ʒ
alerts,ɐlɜts
heathens,hiðənz
headquarters,hɛdkwɔtəz
inspector,ɪnspɛktɐ
lats,læts
broadsword,bɹɔdsɔd
bur,bɜ
blasphemed,blɑsfimd
forcible,fɔsəbə‍l
quicker,kwɪkɐ
hoes,hə‍ʊz
recalculation,ɹɪkælkjʊle‍ɪʃən
nephrectomy,nɛfɹɛktəmi
gypsophila,d‍ʒɪpsəfɪlɐ
hawkers,hɔkəz
simulators,sɪmjʊle‍ɪtəz
illuminates,ɪlumɪne‍ɪts
respondence,ɹɪspɒndəns
irreplaceable,ɪɹɪple‍ɪsəbə‍l
strew,stɹu
hypotheticals,ha‍ɪpəθɛtɪkə‍lz
retailing,ɹite‍ɪlɪŋ
durian,djɔɹi‍ən
splashdown,splæʃda‍ʊn
scrutinises,skɹutɪna‍ɪzɪz
adze,ædz
capsized,kæpsa‍ɪzd
fiats,fiəts
upstaging,ʌpste‍ɪd‍ʒɪŋ
pizazz,pɪzæz
cashier,kæʃi‍ə
boat,bə‍ʊt
mistiness,mɪstɪnəs
particularity,pətɪkjʊlæɹɪti
during,djɔɹɪŋ
compulsions,kəmpʌlʃənz
smidge,smɪd‍ʒ
immortalised,ɪmɔtəla‍ɪzd
maximums,mæksɪməmz
carriageways,kæɹɪd‍ʒwe‍ɪz
alpine,ælpa‍ɪn
rankle,ɹæŋkə‍l
limousine,lɪməzin
invalided,ɪnvæla‍ɪdɪd
ilea,ɪli‍ə
tastes,te‍ɪsts
negligible,nɛɡlɪd‍ʒəbə‍l
trickle,tɹɪkə‍l
gymkhana,d‍ʒɪmkhɑnɐ
louts,la‍ʊts
cartloads,kɑtlə‍ʊdz
implying,ɪmpla‍ɪɪŋ
hammocks,hæməks
reminiscing,ɹɛmɪnɪsɪŋ
greenshank,ɡɹinʃæŋk
teacher,tit‍ʃɐ
delinquency,dɪlɪnkwənsi
took,tʊk
panthers,pɑnθəz
footsies,fʊtsɪz
firmness,fɜmnəs
unreturnable,ʌnɹɪtɜnəbə‍l
reaper,ɹipɐ
camera,kæmɹɐ
scatters,skætəz
minting,mɪntɪŋ
wearyingly,wi‍əɹɪɪŋli
squinty,skwɪnti
shortbread,ʃɔtbɹɛd
finally,fa‍ɪnə‍li
brimmer,bɹɪmɐ
reincarnations,ɹiɪnkɑne‍ɪʃənz
same,se‍ɪm
aligning,ɐla‍ɪnɪŋ
practiser,pɹækta‍ɪzɐ
attesting,ɐtɛstɪŋ
generosity,d‍ʒɛnəɹɒsɪti
errands,ɛɹəndz
chat,t‍ʃæt
cinch,sɪnt‍ʃ
yearns,jɜnz
conning,kɒnɪŋ
switchback,swɪt‍ʃbæk
leeching,lit‍ʃɪŋ
armory,ɑməɹi
topically,tɒpɪkli
panoply,pænəpli
distressing,dɪstɹɛsɪŋ
launchers,lɔnt‍ʃəz
disarranged,dɪsɐɹe‍ɪnd‍ʒd
debit,dɛbɪt
bigger,bɪɡɐ
messiness,mɛsɪnəs
unlined,ʌnla‍ɪnd
golem,ɡə‍ʊləm
landslide,lændsla‍ɪd
dull,dʌl
blackmailer,blækme‍ɪlɐ
deaden,dɛdən
driveshaft,dɹa‍ɪvʃɑft
admirer,ɐdma‍ɪ‍əɹɐ
fortitude,fɔtɪtjud
fade,fe‍ɪd
predisposition,pɹidɪspəzɪʃən
sales,se‍ɪlz
pungs,pʌŋz
sypher,sa‍ɪfɐ
counterfeit,ka‍ʊntəfɪt
pleader,plidɐ
bequeath,bɪkwiθ
showman,ʃə‍ʊmən
mongo,mɒŋɡə‍ʊ
taught,tɔt
displacements,dɪsple‍ɪsmənts
detaching,dɪtæt‍ʃɪŋ
amuses,ɐmjusɪz
reprimanded,ɹɛpɹɪmɑndɪd
iron,a‍ɪ‍ən
entreaty,ɛntɹiti
spades,spe‍ɪdz
lousing,la‍ʊsɪŋ
republished,ɹɪpʌblɪʃt
rescuers,ɹɛskjuəz
cheapskates,t‍ʃipske‍ɪts
superintending,supəɹɪntɛndɪŋ
frisky,fɹɪski
insulate,ɪnsjʊle‍ɪt
corrodes,kəɹə‍ʊdz
biz,bɪz
shoals,ʃə‍ʊlz
premiers,pɹɛmɪəz
magnetosphere,mæɡnɪtɒsfi‍ə
dobbed,dɒbd
entering,ɛntəɹɪŋ
matey,me‍ɪti
unlocked,ʌnlɒkt
herbaceous,hɜbe‍ɪʃəs
retorting,ɹɪtɔtɪŋ
polymath,pɒlɪmæθ
superhumanly,supəhjumənli
bracingly,bɹe‍ɪsɪŋli
cereal,si‍əɹɪə‍l
snippet,snɪpɪt
offend,əfɛnd
intelligentsia,ɪntɛlɪd‍ʒɛntsi‍ə
toss,tɒs
pixies,pɪksɪz
aground,ɐɡɹa‍ʊnd
bossed,bɒst
refocusing,ɹɪfə‍ʊkəsɪŋ
nae,ni
codes,kə‍ʊdz
announces,ɐna‍ʊnsɪz
facilitators,fəsɪlɪte‍ɪtəz
dow,da‍ʊ
leas,liz
siderite,sa‍ɪdɪɹa‍ɪt
ornithology,ɔnɪθɒləd‍ʒi
humorist,hjumɔɹɪst
exploitive,ɛksplɔ‍ɪtɪv
rubbishing,ɹʌbɪʃɪŋ
ponies,pə‍ʊnɪz
skulls,skʌlz
depolarisation,dipə‍ʊləɹa‍ɪze‍ɪʃən
regrettable,ɹɪɡɹɛtəbə‍l
flashcards,flæʃkɑdz
languor,læŋɡjuɐ
wildernesses,wɪldənəsɪz
bridleway,bɹa‍ɪdə‍lwe‍ɪ
entrepreneurism,ɒntɹɪpɹɛnjuɹəɹɪzəm
athletes,æθlits
boosted,bustɪd
rekindling,ɹɪkɪndlɪŋ
speedsters,spidstəz
parkas,pɑkəz
kayaks,ka‍ɪæks
narrowly,næɹə‍ʊli
carbide,kɑba‍ɪd
enquires,ɛnkwa‍ɪ‍əz
jimmy,d‍ʒɪmi
encapsulate,ɛnkæpsjʊle‍ɪt
proclaimed,pɹəkle‍ɪmd
photo,fə‍ʊtə‍ʊ
postillion,pə‍ʊstɪli‍ən
pans,pænz
ultimatums,ʌltɪme‍ɪtəmz
firebomb,fa‍ɪ‍əbɒm
clockwork,klɒkwɜk
milkmen,mɪlkmɛn
scarpers,skɑpəz
pitchfork,pɪt‍ʃfɔk
printable,pɹɪntəbə‍l
mustangs,mʌstæŋz
perturbing,pətɜbɪŋ
islander,a‍ɪləndɐ
rah,ɹɑ
runners,ɹʌnəz
lumping,lʌmpɪŋ
centenaries,sɛntinəɹiz
redlines,ɹɛdla‍ɪnz
grasshopper,ɡɹɑshɒpɐ
flairs,fle‍əz
yeshiva,jɛshɪvɐ
buttermilk,bʌtəmɪlk
natterer,nætəɹɐ
photosynthetic,fə‍ʊtə‍ʊsɪnθɛtɪk
surfactants,sɜfæktənts
contaminated,kəntæmɪne‍ɪtɪd
tackle,tækə‍l
frankly,fɹæŋkli
lows,lə‍ʊz
crosstown,kɹɒsta‍ʊn
brazen,bɹe‍ɪzən
waffle,wɒfə‍l
damselfly,dæmsɪlfla‍ɪ
exultant,ɛɡzʌltənt
righting,ɹa‍ɪtɪŋ
voyeur,vɔ‍ɪɜ
noted,nə‍ʊtɪd
modulates,mɒdjʊle‍ɪts
orthopaedic,ɔθəpidɪk
unhistorical,ʌnhɪstɒɹɪkə‍l
reneged,ɹɪnɛd‍ʒd
incursion,ɪnkɜʃən
stir,stɜ
deities,de‍ɪətiz
longways,lɒŋwe‍ɪz
flashover,flæʃə‍ʊvɐ
presidents,pɹɛzɪdənts
obliques,əbliks
uncorrected,ʌnkəɹɛktɪd
calving,kɑvɪŋ
discomfortable,dɪskʌmftəbə‍l
empires,ɛmpa‍ɪ‍əz
testaments,tɛstəmənts
unbounded,ʌnba‍ʊndɪd
advanced,ɐdvænst
reintroduces,ɹiɪntɹədjusɪz
tinkle,tɪŋkə‍l
constabulary,kənstæbjʊləɹi
hyphen,ha‍ɪfən
qualms,kwɑmz
changeable,t‍ʃe‍ɪnd‍ʒəbə‍l
outmatched,a‍ʊtmæt‍ʃt
unashamed,ʌnɐʃe‍ɪmd
spoonbills,spunbɪlz
avoided,ɐvɔ‍ɪdɪd
centenary,sɛntinəɹi
bleached,blit‍ʃt
protectively,pɹətɛktɪvli
bedposts,bɛdpə‍ʊsts
merchandise,mɜt‍ʃɐnda‍ɪz
noel,nə‍ʊl
compellingly,kəmpɛlɪŋli
caddies,kædɪz
curio,kjʊɹɪə‍ʊ
papilla,pæpɪlɐ
pattered,pætəd
emmet,ɛmɪt
rewinds,ɹɪwa‍ɪndz
costal,kɒstə‍l
semicircle,sɛmɪsɜkə‍l
pandit,pændɪt
honeycombs,hʌnɪkə‍ʊmz
facade,fəsɑd
processors,pɹə‍ʊsɛsəz
snugger,snʌɡɐ
giver,ɡɪvɐ
conform,kənfɔm
ungovernable,ʌnɡʌvənəbə‍l
whoever,huɛvɐ
hobgoblin,hɒbɡəblɪn
odometers,ə‍ʊdɒmɪtəz
underpin,ʌndəpɪn
dobermans,də‍ʊbəmənz
defraud,dɪfɹɔd
jaunty,d‍ʒɔnti
blotch,blɒt‍ʃ
orderer,ɔdəɹɐ
tendons,tɛndənz
readdress,ɹiɐdɹɛs
complementarity,kɒmplɪməntæɹɪti
lamp,læmp
crustacean,kɹʌste‍ɪʃən
octal,ɒktə‍l
polestar,pə‍ʊlstɑ
intubate,ɪntjube‍ɪt
wickedly,wɪkɪdli
whooshed,wuʃt
bender,bɛndɐ
endorsements,ɛndɔsmənts
sixty,sɪksti
install,ɪnstɔl
bushed,bʊʃt
intricacies,ɪntɹɪkəsɪz
nightrider,na‍ɪtɹa‍ɪdɐ
leucine,lusin
visualises,vɪʒuəla‍ɪzɪz
injuring,ɪnd‍ʒəɹɪŋ
death,dɛθ
stride,stɹa‍ɪd
religious,ɹɪlɪd‍ʒəs
sorority,sɔɹɒɹɪti
choirs,kwa‍ɪ‍əz
foghorn,fɒɡhɔn
daintily,de‍ɪntɪli
unresolved,ʌnɹɪzɒlvd
plenteously,plɛnti‍əsli
meats,mits
depoliticised,dipəlɪtɪsa‍ɪzd
utter,ʌtɐ
lettings,lɛtɪŋz
sexualities,sɛkʃuælɪtiz
heirloom,e‍əlum
burps,bɜps
finalise,fa‍ɪnəla‍ɪz
guitars,ɡɪtɑz
malevolent,məlɛvələnt
flatus,flætəs
tissue,tɪʃu
brainwaves,bɹe‍ɪnwe‍ɪvz
burgling,bɜɡlɪŋ
adventuring,ɐdvɛnt‍ʃəɹɪŋ
sportswoman,spɔtswʊmən
adamantly,ædəməntli
reductive,ɹɪdʌktɪv
teetered,titəd
fellows,fɛlə‍ʊz
glinting,ɡlɪntɪŋ
shedding,ʃɛdɪŋ
unemployable,ʌnɛmplɔ‍ɪəbə‍l
buntings,bʌntɪŋz
lability,ləbɪlɪti
steerer,sti‍əɹɐ
missiles,mɪsa‍ɪlz
instance,ɪnstəns
transgressed,tɹænsɡɹɛst
agenda,ɐd‍ʒɛndɐ
unavailable,ʌnɐve‍ɪləbə‍l
dermatologists,dɜmɐtɒləd‍ʒɪsts
when,wɛn
inverter,ɪnvɜtɐ
edgeways,ɛd‍ʒwe‍ɪz
reposed,ɹɪpə‍ʊzd
knout,na‍ʊt
sacs,sæks
pursuance,pəsjuəns
herbivore,hɜbɪvɔ
clairvoyant,kle‍əvɔ‍ɪənt
sourpuss,sa‍ʊ‍əpʊs
elaborated,ɪlæbəɹe‍ɪtɪd
wage,we‍ɪd‍ʒ
aluminate,ɐlumɪne‍ɪt
watchmaker,wɒt‍ʃme‍ɪkɐ
humiliations,hjumɪlɪe‍ɪʃənz
pittas,pɪtəz
cognitively,kɒɡnɪtɪvli
partial,pɑʃə‍l
trussed,tɹʌst
provosts,pɹɒvɒsts
lunette,lʌnɛt
finds,fa‍ɪndz
countenance,ka‍ʊntənəns
typhoon,ta‍ɪfun
mambo,mæmbə‍ʊ
corking,kɔkɪŋ
detained,dɪte‍ɪnd
dependable,dɪpɛndəbə‍l
sati,sæti
introduced,ɪntɹədjust
memorandums,mɛməɹændəmz
aggie,æɡi
wife,wa‍ɪf
pleaching,plit‍ʃɪŋ
blockage,blɒkɪd‍ʒ
girlies,ɡɜliz
mediator,midɪe‍ɪtɐ
donation,də‍ʊne‍ɪʃən
moods,mudz
estate,ɪste‍ɪt
vulpine,vʌlpa‍ɪn
predating,pɹɪde‍ɪtɪŋ
fantasise,fɑntɐsa‍ɪz
flypaper,fla‍ɪpe‍ɪpɐ
veteran,vɛtəɹən
preheated,pɹɪhitɪd
liquors,lɪkəz
cement,sɪmɛnt
gie,d‍ʒa‍ɪ
gymnastics,d‍ʒɪmnɑstɪks
aircrew,e‍əkɹu
grapes,ɡɹe‍ɪps
erratum,ɛɹɑtəm
tarter,tɑtɐ
southwestern,sa‍ʊθwɛstən
stonechat,stə‍ʊnt‍ʃæt
documenting,dɒkjuməntɪŋ
helicopter,hɛlɪkɒptɐ
clothiers,klə‍ʊði‍əz
attainments,ɐte‍ɪnmənts
epiphysis,ɛpɪfəsɪs
blindness,bla‍ɪndnəs
copyrights,kɒpɪɹa‍ɪts
hocks,hɒks
ganja,ɡænjɐ
kendo,kɛndə‍ʊ
complement,kɒmplɪmənt
sparking,spɑkɪŋ
quadratic,kwɒdɹætɪk
acupuncture,ækjupʌŋkt‍ʃɐ
stockade,stɒke‍ɪd
barf,bɑf
showgirl,ʃə‍ʊɡɜl
deferring,dɪfɜɹɪŋ
stoic,stə‍ʊɪk
ruminants,ɹumɪnənts
scorbutic,skɔbjutɪk
trifle,tɹa‍ɪfə‍l
upgrading,ʌpɡɹe‍ɪdɪŋ
sighted,sa‍ɪtɪd
ninja,nɪnd‍ʒɐ
repellant,ɹɪpɛlənt
slatterns,slætənz
grading,ɡɹe‍ɪdɪŋ
fragmenting,fɹæɡmɛntɪŋ
sunlamp,sʌnlæmp
bungled,bʌŋɡə‍ld
stained,ste‍ɪnd
abusively,ɐbjusɪvli
cautiousness,kɔʃəsnəs
inferences,ɪnfəɹənsɪz
couplets,kʌpləts
copying,kɒpɪɪŋ
nothing,nʌθɪŋ
indolence,ɪndələns
pantiled,pɑnta‍ɪld
disinheritance,dɪsɪnhɛɹɪtəns
dispersing,dɪspɜsɪŋ
weapons,wɛpənz
jettisoning,d‍ʒɛtɪsənɪŋ
aitch,e‍ɪt‍ʃ
pastiches,pɑstɪt‍ʃɪz
pintail,pɪnte‍ɪl
memory,mɛməɹi
swatted,swɒtɪd
cole,kə‍ʊl
numbed,nʌmd
mollie,mɒli
skipjack,skɪpd‍ʒæk
news,njuz
clockmakers,klɒkme‍ɪkəz
sacristy,sækɹɪsti
gynaecologists,ɡa‍ɪnikɒləd‍ʒɪsts
makers,me‍ɪkəz
stables,ste‍ɪbə‍lz
minutia,mɪnjuʃɐ
apropos,æpɹəpə‍ʊ
binge,bɪnd‍ʒ
oversize,ə‍ʊvəsa‍ɪz
coursing,kɔsɪŋ
concealing,kənsilɪŋ
grindstone,ɡɹa‍ɪndstə‍ʊn
seeks,siks
fondant,fɒndənt
breathed,bɹiðd
coincide,kə‍ʊɪnsa‍ɪd
recalculate,ɹɪkælkjʊle‍ɪt
misjudging,mɪsd‍ʒʌd‍ʒɪŋ
schlep,ʃlɛp
sensitivities,sɛnsɪtɪvɪtiz
input,ɪnpʊt
windblown,wɪndblə‍ʊn
raunchiness,ɹɔnt‍ʃɪnəs
chaffinches,t‍ʃæfɪnt‍ʃɪz
cock,kɒk
scarce,ske‍əs
reciprocated,ɹɪsɪpɹəke‍ɪtɪd
forcefully,fɔsfəli
laziness,le‍ɪzɪnəs
search,sɜt‍ʃ
transferability,tɹænsfɜɹəbɪlɪti
pared,pe‍əd
rules,ɹulz
accretion,ɐkɹɛʃən
witticisms,wɪtɪsɪzəmz
screener,skɹinɐ
weedkillers,widkɪləz
antimony,æntɪməni
heaved,hivd
decontamination,dikəntæmɪne‍ɪʃən
orang,ɔɹæŋ
diffract,dɪfɹækt
arabesques,æɹe‍ɪbɛskz
zoologists,zuɒləd‍ʒɪsts
cuddy,kʌdi
disguises,dɪsɡa‍ɪzɪz
accountable,ɐka‍ʊntəbə‍l
solicited,səlɪsɪtɪd
unstrung,ʌnstɹʌŋ
digging,dɪɡɪŋ
electives,ɪlɛktɪvz
mightiness,ma‍ɪtɪnəs
gladdened,ɡlædənd
waltzers,wɒltsəz
sizeable,sa‍ɪzəbə‍l
acerbic,ɐsɜbɪk
illusory,ɪlusəɹi
addictive,ɐdɪktɪv
frocks,fɹɒks
precancerous,pɹɪkænsəɹəs
schlock,ʃlɒk
tamped,tæmpt
torpedoing,tɔpidə‍ʊɪŋ
strangely,stɹe‍ɪnd‍ʒli
brogue,bɹə‍ʊɡ
clearest,kli‍əɹəst
flinch,flɪnt‍ʃ
spurs,spɜz
charring,t‍ʃɑɹɪŋ
conspirators,kənspɪɹətəz
binder,ba‍ɪndɐ
imperatives,ɪmpɛɹətɪvz
jiggered,d‍ʒɪɡəd
understood,ʌndəstʊd
bardic,bɑdɪk
schoolyards,skuljɑdz
sparrowhawk,spæɹə‍ʊhɔk
fallen,fɔlən
fabricating,fæbɹɪke‍ɪtɪŋ
anthropologists,ænθɹəpɒləd‍ʒɪsts
scarcer,ske‍əsɐ
famine,fæmɪn
northwestern,nɔθwɛstən
stammers,stæməz
stemmed,stɛmd
please,pliz
