word,phon
chiromancie,kiʁɔmɑsi
requinquassions,ʁəkɛkasjɔ
maniérés,manjeʁe
refleurirai,ʁəflœʁiʁɛ
régulez,ʁegyle
ossifiât,ɔsifja
broierez,bʁwaʁe
pacifierai,pasifjəʁɛ
manifestant,manifɛstɑ
bitumassions,bitymasjɔ
diérèses,djeʁɛz
assortirent,asɔʁtiʁ
dialoguez,djalɔge
chartreuses,ʃaʁtʁøz
exultassent,ɛgzyltas
riveta,ʁivəta
sécuriserais,sekyʁizəʁɛ
bombardât,bɔbaʁda
entuberez,ɑtybəʁe
providence,pʁɔvidɑs
rétracta,ʁetʁakta
opacifierais,ɔpasifjəʁɛ
liquéfaction,likefaksjɔ
ressortit,ʁəsɔʁti
grincement,gʁɛsmɑ
poursuivis,puʁsɥivi
bigarrées,bigaʁe
gagnera,gaɲəʁa
réhabitueras,ʁeabityʁa
flamboyée,flɑbwaje
ballottez,balɔte
panda,pɑda
réfugierons,ʁefyʒjəʁɔ
grésillasses,gʁezijas
attiédissait,atjedisɛ
asservirions,asɛʁviʁjɔ
évertuâtes,evɛʁtɥat
dessaoulées,desule
palpées,palpe
amadouerons,amaduʁɔ
composante,kɔpozɑt
conspirée,kɔspiʁe
invoquerez,ɛvɔkəʁe
tronçonnasses,tʁɔsɔnas
tarif,taʁif
parcheminées,paʁʃəmine
caneraient,kanəʁɛ
glanes,glan
exploreront,ɛksplɔʁəʁɔ
débranchâmes,debʁɑʃam
analysassions,analizasjɔ
alluvionneront,alyvjɔnəʁɔ
pleurante,plœʁɑt
idolâtrées,idɔlatʁe
transpirez,tʁɑspiʁe
riposteriez,ʁipɔstəʁje
détartrée,detaʁtʁe
gazonnasse,gazɔnas
moulure,mulyʁ
pignochés,piɲɔʃe
payement,pɛjmɑ
lampistes,lɑpist
officiées,ɔfisje
rechuté,ʁəʃyte
bougeottes,buʒɔt
exceptassions,ɛksɛptasjɔ
dégazerait,degazəʁɛ
désorientation,dezɔʁjɑtasjɔ
voûterais,vutəʁɛ
délibérât,delibeʁɑ
annexiez,anɛksje
ressemblait,ʁəsɑblɛ
formassiez,fɔʁmasje
soudons,sudɔ
ébahirions,ebaiʁjɔ
délurais,delyʁɛ
gâtifiais,gatifjɛ
absorberiez,apsɔʁbəʁje
ombrageassent,ɔbʁaʒas
vernirai,vɛʁniʁɛ
sils,sil
tituberions,titybəʁjɔ
cuisineraient,kɥizinəʁɛ
gribouillé,gʁibuje
toiserait,twazəʁɛ
convolasse,kɔvɔlas
émècherions,emɛʃəʁjɔ
sente,sɑt
voletasse,vɔlətas
atténuai,atenɥɛ
directivisme,diʁɛktivism
platinerait,platinəʁɛ
contractasse,kɔtʁaktas
proéminentes,pʁɔeminɑt
canaliserai,kanalizəʁɛ
environnez,ɑviʁɔne
séraphin,seʁafɛ
trépignez,tʁepiɲe
sillon,sijɔ
détricoterai,detʁikɔtəʁɛ
esclavagistes,ɛsklavaʒist
mixât,miksɛʁa
gaverons,gavəʁɔ
racontai,ʁakɔtɛ
échinâtes,eʃinat
charmait,ʃaʁmɛ
méfieraient,mefjəʁɛ
tonner,tɔne
chaleur,ʃalœʁ
fructifiasses,fʁyktifjas
départage,depaʁtaʒ
stratifiaient,stʁatifjɛ
ourdiras,uʁdiʁa
pollueras,pɔlyʁa
expirai,ɛkspiʁɛ
ankylosons,ɑkilozɔ
recréeront,ʁəkʁeəʁɔ
spolierons,spɔljəʁɔ
africanise,afʁikaniz
aromatisent,aʁɔmatiz
limaçon,limasɔ
grouilles,gʁuj
dénombra,denɔbʁa
débinées,debine
convoyant,kɔvwajɑ
bricolassions,bʁikɔlasjɔ
troquais,tʁɔkɛ
flirterons,flœʁtəʁɔ
adaptabilités,adaptabilite
argonautes,aʁgɔnot
répandriez,ʁepɑdʁje
vénérer,veneʁe
maigrissais,megʁisɛ
rengorgeassions,ʁɑgɔʁʒasjɔ
circoncision,siʁkɔsizjɔ
enracinaient,ɑʁasinɛ
dressa,dʁesa
remué,ʁəmɥe
composteras,kɔpɔstəʁa
déplient,depli
tourneboulées,tuʁnəbule
bachoterez,baʃɔtəʁe
alternatifs,altɛʁnatif
mollissaient,mɔlisɛ
raffinage,ʁafinaʒ
démystifier,demistifje
affale,afal
dallais,dalɛ
végétarisme,veʒetaʁism
débitée,debite
pinçant,pɛsɑ
altruisme,altʁɥism
gazouillons,gazujɔ
amorcée,amɔʁse
enferrâmes,ɑfeʁam
capitonnerais,kapitɔnəʁɛ
pioncera,pjɔsəʁa
copulerions,kɔpyləʁjɔ
scandaliserez,skɑdalizəʁe
coudoyèrent,kudwajɛʁ
réduit,ʁedɥi
impressionnera,ɛpʁesjɔnəʁa
prélassâmes,pʁelasam
saturniens,satyʁnjɛ
règleraient,ʁɛgləʁɛ
acculé,akyle
briefai,bʁifɛ
rééditera,ʁeeditəʁa
annulaires,anylɛʁ
objectiveriez,ɔbʒɛktivəʁje
lancineriez,lɑsinəʁje
tortillent,tɔʁtij
désintoxiqués,dezɛtɔksike
artiste,aʁtist
colombophilie,kɔlɔbɔfili
discoururent,diskuʁyʁ
chaotique,kaɔtik
dupées,dype
lutinées,lytine
stomisé,stɔmize
textuelles,tɛkstɥɛl
quantifient,kɑtifi
équipages,ekipaʒ
enlevait,ɑləvɛ
symbolisèrent,sɛbɔlizɛʁ
pimprenelle,pɛpʁənɛl
replantons,ʁəplɑtɔ
parapheriez,paʁafəʁje
foulasse,fulas
acquiesçaient,akjesɛ
républicain,ʁepyblikɛ
survivrait,syʁvivʁɛ
blotti,blɔti
Cellophane,selɔfan
lavable,lavabl
endormirait,ɑdɔʁmiʁɛ
dévisageant,devizaʒɑ
sarclions,saʁkljɔ
tambourines,tɑbuʁin
débinés,debine
imprimions,ɛpʁimjɔ
méditées,medite
forcenée,fɔʁsəne
découronnasses,dekuʁɔnas
triennale,tʁijenal
décapassiez,dekapasje
mondanités,mɔdanite
trompetterez,tʁɔpɛtəʁe
polirez,pɔliʁe
sacrifiât,sakʁifja
ornementasse,ɔʁnəmɑtas
chaptalises,ʃaptaliz
amarrera,amaʁəʁa
halètement,ʼalɛtmɑ
rabattit,ʁabati
aromatisiez,aʁɔmatizje
coupables,kupabl
cours,kuʁ
mendierions,mɑdjəʁjɔ
documents,dɔkymɑ
différiez,difeʁje
minimise,minimiz
naïvetés,naivte
décarcassée,dekaʁkase
bilent,bil
botta,bɔta
détartrez,detaʁtʁe
houspillais,ʼuspijɛ
cuirasser,kɥiʁase
décollée,dekɔle
avachissons,avaʃisɔ
euphorisais,øfɔʁizɛ
Eire,ɛʁ
apprécierez,apʁesjəʁe
écheveler,eʃəvle
banalités,banalite
désensablerai,dezɑsabləʁɛ
dévalorisées,devalɔʁize
mangions,mɑʒjɔ
volleyé,vɔlɛje
élèverai,elɛvəʁɛ
prohibât,pʁɔiba
extirperions,ɛkstiʁpəʁjɔ
préfixeront,pʁefiksəʁɔ
piafferais,pjafəʁɛ
patchwork,patʃwœʁk
égarée,egaʁe
blaguèrent,blagɛʁ
jaloux,ʒalu
veloutées,vəlute
orientâmes,ɔʁjɑtam
démenât,demənɑ
éclectisme,eklɛktism
couinassiez,kwinasje
malchanceuses,malʃɑsøz
trifouillerai,tʁifujəʁɛ
patinés,patine
supposeras,sypozəʁa
avalisâmes,avalizam
gazait,gazɛ
haussée,ʼose
antidaterions,ɑtidatəʁjɔ
équarrissages,ekaʁisaʒ
monocratie,mɔnɔkʁasi
singeas,sɛʒa
triplerions,tʁipləʁjɔ
ozoniserez,ozɔnizəʁe
alimentés,alimɑte
morcelèrent,mɔʁsəlɛʁ
parèrent,paʁɛʁ
nœud,nø
engrèneriez,ɑgʁɛnəʁje
fonctionnerais,fɔksjɔnəʁɛ
signalai,siɲalɛ
talquer,talke
latiniseras,latinizəʁa
haillons,ʼajɔ
voila,vwala
collaborée,kɔlabɔʁe
ravitaillerai,ʁavitajəʁɛ
subsisterais,sybzistəʁɛ
fondassent,fɔdas
dégommerons,degɔməʁɔ
portemines,pɔʁtəmin
biseautions,bizotjɔ
milicienne,milisjɛn
persiflerait,pɛʁsifləʁɛ
clôtureraient,klotyʁəʁɛ
scolaire,skɔlɛʁ
dessaoulera,desuləʁa
blanchit,blɑʃi
hollywoodiens,ʼɔliwudjɛ
appuyais,apɥijɛ
bivouaquât,bivwaka
dissimulâtes,disimylat
proposât,pʁɔpoza
massicotera,masikɔtəʁa
surveillerai,syʁvɛjəʁɛ
caché,kaʃe
blaguât,blaga
tournées,tuʁne
carbonisèrent,kaʁbɔnizɛʁ
toisa,twaza
commandeur,kɔmɑdœʁ
expérimentez,ɛkspeʁimɑte
outrecuidante,utʁəkɥidɑt
catalyseur,katalizœʁ
chouraverait,ʃuʁavəʁɛ
déploieriez,deplwaʁje
rassurassions,ʁasyʁasjɔ
dansants,dɑsɑ
produirons,pʁɔdɥiʁɔ
vampons,vɑpɔ
décorasses,dekɔʁas
remorquerez,ʁəmɔʁkəʁe
argenture,aʁʒɑtyʁ
suppurerons,sypyʁəʁɔ
mordante,mɔʁdɑt
auréolâmes,oʁeɔlam
surentraînais,syʁɑtʁɛnɛ
finassassiez,finasasje
étatise,etatiz
batifolai,batifɔlɛ
solidifies,sɔlidifi
acclimatez,aklimate
phraséologies,fʁazeɔlɔʒi
rincez,ʁɛse
amortissiez,amɔʁtisje
chaptalisant,ʃaptalizɑ
digestion,diʒɛstjɔ
mouilliez,muje
colorisent,kɔlɔʁiz
pensionnerez,pɑsjɔnəʁe
minauderas,minodəʁa
attributive,atʁibytiv
massage,masaʒ
bouclerai,bukləʁɛ
incommodâtes,ɛkɔmɔdat
parachutage,paʁaʃytaʒ
hippiques,ipik
retraçasse,ʁətʁasas
froufroutaient,fʁufʁutɛ
huâtes,ʼɥat
câlinera,kalinəʁa
vitupèrent,vitypɛʁ
haranguaient,ʼaʁɑgɛ
orientas,ɔʁjɑta
inféoderait,ɛfeɔdəʁɛ
boutoir,butwaʁ
anatolienne,anatɔljɛn
imperméabilise,ɛpɛʁmeabiliz
papillonnante,papijɔnɑt
raillèrent,ʁajɛʁ
sextuple,sɛkstypl
démêlages,demɛlaʒ
sagesse,saʒɛs
calicot,kaliko
fraya,fʁɛja
énonça,enɔsa
cartésien,kaʁtezjɛ
ébahira,ebaiʁa
génèrera,ʒenɛʁəʁa
lancera,lɑsəʁa
récidiverai,ʁesidivəʁɛ
fouiner,fwine
débinez,debine
flattées,flate
ensemencez,ɑsəmɑse
débaptisés,debatize
accostai,akɔstɛ
gratterais,gʁatəʁɛ
pratique,pʁatik
bredouillons,bʁədujɔ
réanimerait,ʁeaniməʁɛ
grisas,gʁiza
lacérerait,laseʁəʁɛ
lunes,lyn
lyonnaise,ljɔnɛz
paraissiez,paʁɛsje
calotterons,kalɔtəʁɔ
rembrunissiez,ʁɑbʁynisje
bégaierons,begeʁɔ
caraïbe,kaʁaib
biturer,bityʁe
hébergèrent,ebɛʁʒɛʁ
constatons,kɔstatɔ
redonnerons,ʁədɔnəʁɔ
convenablement,kɔvnabləmɑ
affilieront,afiljəʁɔ
paroissiaux,paʁwasjo
bûcheuses,byʃøz
associé,asɔsje
élaguâtes,elagat
maugréerez,mogʁeəʁe
devance,dəvɑs
sévissent,sevis
dosions,dozjɔ
dégoulinassiez,degulinasje
germe,ʒɛʁm
chuchoté,ʃyʃɔte
amenuisent,amənɥiz
battages,bataʒ
vomirez,vɔmiʁe
bûchiez,byʃje
indurerai,ɛdyʁəʁɛ
complaintes,kɔplɛt
réfracterai,ʁefʁaktəʁɛ
humerions,ʼyməʁjɔ
tirelires,tiʁliʁ
fin,fɛ
affilie,afili
structuré,stʁyktyʁe
désentravaient,dezɑtʁavɛ
frimèrent,fʁimɛʁ
reprogrammés,ʁəpʁɔgʁame
étranglassent,etʁɑglas
déambuleraient,deɑbyləʁɛ
balancer,balɑse
fendirent,fɑdiʁ
remplument,ʁɑplym
faiblissions,fɛblisjɔ
aromatisée,aʁɔmatize
extradai,ɛkstʁadɛ
embourbées,ɑbuʁbe
compilerez,kɔpiləʁe
projetterons,pʁɔʒɛtəʁɔ
positionnerait,pozisjɔnəʁɛ
rétamerait,ʁetaməʁɛ
surbaissai,syʁbɛsɛ
débrayasse,debʁejas
scarifiions,skaʁifijɔ
thuya,tyja
jacassé,ʒakase
terrifiait,tɛʁifjɛ
mensualisai,mɑsɥalizɛ
entendez,ɑtɑde
arrivistes,aʁivist
larrons,laʁɔ
sana,sana
délierait,deljəʁɛ
ensacheront,ɑsaʃəʁɔ
tressautons,tʁesotɔ
élucidez,elyside
échevelasses,eʃəvəlɑs
valériane,valeʁjan
proposés,pʁɔpoze
déchantâtes,deʃɑtat
superfins,sypɛʁfɛ
préconisait,pʁekɔnizɛ
zézayerons,zezejəʁɔ
reformeriez,ʁəfɔʁməʁje
traumatisât,tʁomatiza
dépasseras,depasəʁa
barattées,baʁate
aminée,amine
frimer,fʁime
chiâtes,ʃjat
ignorance,iɲɔʁɑs
carambolerais,kaʁɑbɔləʁɛ
épucent,epys
picte,pikt
effacés,efase
titillerez,titijəʁe
remarquer,ʁəmaʁke
suborneriez,sybɔʁnəʁje
provisionnels,pʁɔvizjɔnɛl
colorierons,kɔlɔʁjəʁɔ
rissolent,ʁisɔl
cannerai,kanəʁɛ
expirer,ɛkspiʁe
immuniserai,imynizəʁɛ
divorçaient,divɔʁsɛ
briquetasses,bʁikətas
resservissiez,ʁəsɛʁvisje
colorions,kɔlɔʁjɔ
dispensateur,dispɑsatœʁ
germaniseras,ʒɛʁmanizəʁa
surfilèrent,syʁfilɛʁ
ennobliriez,ɑnɔbliʁje
anodisaient,anɔdizɛ
recourusse,ʁəkuʁys
harmonie,aʁmɔni
apposassions,apozasjɔ
rassemblaient,ʁasɑblɛ
snob,snɔb
sommât,sɔma
confortât,kɔfɔʁta
dévaluant,devalɥɑ
postdatâtes,pɔstdatat
raccrochait,ʁakʁɔʃɛ
déphasée,defaze
agrochimie,agʁɔʃimi
jetterai,ʒɛtəʁɛ
exorcise,ɛgzɔʁsiz
jointoyas,ʒwɛtwaja
empêches,ɑpɛʃ
enfourchez,ɑfuʁʃe
tarât,taʁa
émigrerait,emigʁəʁɛ
traduite,tʁadɥit
blanchiras,blɑʃiʁa
reclasserai,ʁəklasəʁɛ
parquetons,paʁkətɔ
développements,devlɔpmɑ
noircîtes,nwaʁsit
autodéfense,otɔdefɑs
redoublaient,ʁədublɛ
Dostoïevski,dɔstɔjɛfski
madériseraient,madeʁizəʁɛ
mangeable,mɑʒabl
braquions,bʁakjɔ
symptomatiques,sɛptɔmatik
dépêtrerons,depetʁəʁɔ
testâmes,tɛstam
mêlèrent,melɛʁ
inondation,inɔdasjɔ
protégeasses,pʁɔteʒas
enchaînez,ɑʃene
flétririez,fletʁiʁje
encensassiez,ɑsɑsasje
sporadiquement,spɔʁadikmɑ
orthogonale,ɔʁtɔgɔnal
naturistes,natyʁist
contournai,kɔtuʁnɛ
sarcastique,saʁkastik
commémorerons,kɔmemɔʁəʁɔ
magouilleuses,magujøz
moquettais,mɔkɛtɛ
stresserait,stʁɛsəʁɛ
fluidifiasse,flɥidifjas
éliminait,eliminɛ
dépraverait,depʁavəʁɛ
desservie,desɛʁvi
hibernes,ibɛʁn
refusasses,ʁəfyzas
légitimés,leʒitime
déboguâtes,debɔgat
illuminais,ilyminɛ
frèterez,fʁɛtəʁe
fondateur,fɔdatœʁ
biftecks,biftɛk
négligemment,negliʒamɑ
jalonnâmes,ʒalɔnam
bazardiez,bazaʁdje
dévotion,devosjɔ
réjouiraient,ʁeʒwiʁɛ
diction,diksjɔ
virale,viʁal
emmerder,ɑmɛʁde
monoplégie,mɔnɔpleʒi
sextuplait,sɛkstyplɛ
fonctionnâmes,fɔksjɔnam
radiions,ʁadijɔ
fanerait,fanəʁɛ
voueras,vuʁa
parjures,paʁʒyʁ
mouchas,muʃa
diabolique,djabɔlik
éméchiez,emeʃje
montrez,mɔtʁe
rééduquâmes,ʁeedykam
meringuent,məʁɛg
pelés,pəle
criant,kʁijɑ
fourreront,fuʁəʁɔ
envisageassent,ɑvizaʒas
sanctifierai,sɑktifjəʁɛ
récrivons,ʁekʁivɔ
cliquetées,klikəte
chier,ʃje
éternisent,etɛʁniz
famé,fame
honteusement,ʼɔtøzmɑ
rabibochez,ʁabibɔʃe
infériorité,ɛfeʁjɔʁite
continentale,kɔtinɑtal
consultais,kɔsyltɛ
édifia,edifja
corsez,kɔʁse
atermoyâtes,atɛʁmwajɑt
abîmerons,abiməʁɔ
bronchais,bʁɔʃɛ
toréer,tɔʁee
simuleriez,simyləʁje
sexualisés,sɛksɥalize
périnatals,peʁinatal
hululeraient,ʼylyləʁɛ
gambadâmes,gɑbadam
auditais,oditɛ
contrât,kɔtʁa
ramènerai,ʁamɛnəʁɛ
ratifie,ʁatifi
ravit,ʁavi
déshonoreriez,dezɔnɔʁəʁje
tercent,tɛʁs
chatouillassent,ʃatujas
croyances,kʁwajɑs
remangeriez,ʁəmɑʒəʁje
calmions,kalmjɔ
vulcanisas,vylkaniza
déposerais,depozəʁɛ
rémunératrice,ʁemyneʁatʁis
lourderiez,luʁdəʁje
clés,kle
souvenions,suvənjɔ
affinions,afinjɔ
fricotait,fʁikɔtɛ
motonautiques,mɔtɔnotik
transmigrait,tʁɑsmigʁɛ
émargerions,emaʁʒəʁjɔ
plaints,plɛ
écrivîmes,ekʁivim
jalonnera,ʒalɔnəʁa
disloquai,dislɔkɛ
progresserais,pʁɔgʁesəʁɛ
Saumur,somyʁ
martelassions,maʁtəlasjɔ
différence,difeʁɑs
rétrogradent,ʁetʁɔgʁad
enrayasse,ɑʁejas
normalisions,nɔʁmalizjɔ
supputerai,sypytəʁɛ
entrecouperait,ɑtʁəkupəʁɛ
gerbiers,ʒɛʁbje
forcîmes,fɔʁsim
manucurèrent,manykyʁɛʁ
matérialisant,mateʁjalizɑ
cruelle,kʁyɛl
morutières,mɔʁytjɛʁ
enchevêtrâtes,ɑʃəvɛtʁat
discernement,disɛʁnəmɑ
enlacerait,ɑlasəʁɛ
cahoteront,kaɔtəʁɔ
supporte,sypɔʁt
appointant,apwɛtɑ
mouchera,muʃəʁa
injectons,ɛʒɛktɔ
phylloxéra,filɔkseʁa
abîmasses,abimas
socialisât,sɔsjaliza
molesterais,mɔlɛstəʁɛ
fiable,fjabl
noteront,nɔtəʁɔ
trieuse,tʁijøz
chromatiques,kʁɔmatik
rangèrent,ʁɑʒɛʁ
reformulez,ʁəfɔʁmyle
infirmais,ɛfiʁmɛ
abritons,abʁitɔ
polycopiais,pɔlikɔpjɛ
tabassât,tabasa
arrondit,aʁɔdi
reconnaîtras,ʁəkɔnɛtʁa
laïcisais,laisizɛ
repiqués,ʁəpike
lapideraient,lapidəʁɛ
déchoir,deʃwaʁ
socialisas,sɔsjaliza
chiffonnaient,ʃifɔnɛ
recomposeront,ʁəkɔpozəʁɔ
légaliserons,legalizəʁɔ
désenflons,dezɑflɔ
stabiliseraient,stabilizəʁɛ
Pigalle,pigal
saliviez,salivje
feta,feta
lobée,lɔbe
exterminâtes,ɛkstɛʁminat
essouffles,esufl
tardasse,taʁdas
déridaient,deʁidɛ
merdoya,mɛʁdwaja
poétises,pɔetiz
installons,ɛstalɔ
percerez,pɛʁsəʁe
coalisaient,kɔalizɛ
regarnissant,ʁəgaʁnisɑ
méditions,meditjɔ
individualisons,ɛdividɥalizɔ
remarcherait,ʁəmaʁʃəʁɛ
approfondirez,apʁɔfɔdiʁe
fusionnaient,fyzjɔnɛ
pratiquante,pʁatikɑt
renversera,ʁɑvɛʁsəʁa
énormément,enɔʁmemɑ
repensés,ʁəpɑse
sérierez,seʁjəʁe
changeas,ʃɑʒa
simulations,simylasjɔ
agglutinât,aglytina
disputera,dispytəʁa
bornassent,bɔʁnas
ficelages,fislaʒ
mitigea,mitiʒa
rageassent,ʁaʒas
amour,amuʁ
cutanées,kytane
ameublisses,amœblis
palpitas,palpita
foudroyez,fudʁwaje
Téléboutique,telebutik
révolterais,ʁevɔltəʁɛ
inconvertibles,ɛkɔvɛʁtibl
sondai,sɔdɛ
ciblâmes,siblam
rappliqua,ʁaplika
gourmandassiez,guʁmɑdasje
mentionneriez,mɑsjɔnəʁje
postulera,pɔstyləʁa
chauffard,ʃofaʁ
cautionnassent,kosjɔnas
claustriez,klostʁje
éjaculer,eʒakyle
ripostez,ʁipɔste
mandes,mɑd
chaînons,ʃɛnɔ
scalpons,skalpɔ
calibrât,kalibʁa
légitimera,leʒitiməʁa
dépris,depʁi
sectorisant,sɛktɔʁizɑ
gloussaient,glusɛ
bâcleront,bakləʁɔ
demeurerais,dəmœʁəʁɛ
falsifications,falsifikasjɔ
connoterions,kɔnɔtəʁjɔ
permuter,pɛʁmyte
pelotiez,pəlɔtje
déchargerez,deʃaʁʒəʁe
cardinales,kaʁdinal
centré,sɑtʁe
espérassent,ɛspeʁas
fractionnerai,fʁaksjɔnəʁɛ
stagnons,stagnɔ
émotionnez,emosjɔne
poivrerions,pwavʁəʁjɔ
débâtissons,debatisɔ
flambantes,flɑbɑt
grillageassent,gʁijaʒas
débandées,debɑde
affermissait,afɛʁmisɛ
raffermissais,ʁafɛʁmisɛ
tremblerais,tʁɑbləʁɛ
tachaient,taʃɛ
épîtres,epitʁ
déconseillât,dekɔseja
pointés,pwɛte
lapin,lapɛ
retirât,ʁətiʁa
brisât,bʁiza
ouvertes,uvɛʁt
cramées,kʁame
amoncellerait,amɔsəlɛʁɛ
rapatrieront,ʁapatʁijəʁɔ
réservistes,ʁezɛʁvist
close,kloz
échoppes,eʃɔp
maltraite,maltʁet
déguisassiez,degizasje
chargeriez,ʃaʁʒəʁje
orangeades,ɔʁɑʒad
abouchèrent,abuʃɛʁ
espiogiciel,ɛspjɔʒisjɛl
déclenchés,deklɑʃe
électrifiions,elɛktʁifijɔ
coupleur,kuplœʁ
rembrunira,ʁɑbʁyniʁa
plaide,plɛd
coulage,kulaʒ
redoublera,ʁədubləʁa
monétiserez,mɔnetizəʁe
pondérais,pɔdeʁɛ
carènerait,kaʁɛnəʁɛ
assuraient,asyʁɛ
réceptionnât,ʁesɛpsjɔna
privés,pʁive
rebaissassions,ʁəbɛsasjɔ
dénaturasses,denatyʁas
affadissais,afadisɛ
poudroyaient,pudʁwajɛ
solfiassions,sɔlfjasjɔ
moindrement,mwɛdʁəmɑ
contreficherons,kɔtʁəfiʃəʁɔ
émulsif,emylsif
purger,pyʁʒe
rebutons,ʁəbytɔ
farciras,faʁsiʁa
sabreront,sabʁəʁɔ
rangerais,ʁɑʒəʁɛ
prodiguiez,pʁɔdigje
hoquetons,ʼɔkətɔ
déflorasses,deflɔʁas
défaufilerons,defofiləʁɔ
holocauste,ɔlɔkost
conversais,kɔvɛʁsɛ
pardonnâmes,paʁdɔnam
pastichai,pastiʃɛ
judaïsée,ʒydaize
rassasiez,ʁasazje
remorquera,ʁəmɔʁkəʁa
maigrirent,megʁiʁ
coiffassent,kwafas
croc,kʁo
psychanalystes,psikanalist
rudoiement,ʁydwamɑ
hospitalière,ɔspitaljɛʁ
américanisme,ameʁikanism
cabalistes,kabalist
redevables,ʁədəvabl
mûrs,myʁ
biscornus,biskɔʁny
fainéantez,feneɑte
circulasses,siʁkylas
marxisme,maʁksism
complûmes,kɔplym
spécifierons,spesifjəʁɔ
débordât,debɔʁda
Pétrarque,petʁaʁk
renfermez,ʁɑfɛʁme
chiperaient,ʃipəʁɛ
patientiez,pasjɑtje
chosifierons,ʃozifjəʁɔ
deltas,dɛlta
schématisasse,ʃematizas
luttassions,lytasjɔ
déclarasses,deklaʁas
copartage,kɔpaʁtaʒ
holdings,ʼɔldiŋ
esquiveraient,ɛskivəʁɛ
cobelligérant,kɔbeliʒeʁɑ
écarterai,ekaʁtəʁɛ
éventrèrent,evɑtʁɛʁ
égalait,egalɛ
capitulons,kapitylɔ
becterais,bɛktəʁɛ
gémissaient,ʒemisɛ
édifierai,edifjəʁɛ
diagnostiquai,djagnɔstikɛ
indescriptible,ɛdɛskʁiptibl
dénoyautassent,denwajotas
embusquent,ɑbysk
préférée,pʁefeʁe
gazâtes,gazat
dépassant,depasɑ
langeasse,lɑʒas
calerons,kaləʁɔ
gains,gɛ
engouffré,ɑgufʁe
distillerez,distiləʁe
insinues,ɛsiny
emportons,ɑpɔʁtɔ
pendouiller,pɑduje
destitutions,dɛstitysjɔ
adonna,adɔna
agrégats,agʁega
vannas,vana
limitait,limitɛ
résorbasses,ʁezɔʁbas
gagneur,gaɲœʁ
voyait,vwajɛ
autocélébrer,otɔselebʁe
commutât,kɔmyta
radiographiasse,ʁadjɔgʁafjas
consignant,kɔsiɲɑ
percherais,pɛʁʃəʁɛ
génèrerai,ʒenɛʁəʁɛ
rameuterons,ʁamøtəʁɔ
cochonnerons,kɔʃɔnəʁɔ
rêne,ʁɛn
nourrie,nuʁi
pyrogravés,piʁɔgʁave
décanillent,dekanij
enfourchée,ɑfuʁʃe
scratchas,skʁatʃa
dispersaient,dispɛʁsɛ
crépis,kʁepi
entrelarda,ɑtʁəlaʁda
renouvellent,ʁənuvɛl
hydratez,idʁate
ébahissait,ebaisɛ
véreuses,veʁøz
roupillerais,ʁupijəʁɛ
fibreuse,fibʁøz
enrouées,ɑʁwe
impatientassiez,ɛpasjɑtasje
frangeons,fʁɑʒɔ
anatolien,anatɔljɛ
pavanas,pavana
crucifieraient,kʁysifjəʁɛ
larmoyât,laʁmwajɑ
liaison,ljɛzɔ
pétrira,petʁiʁa
synonyme,sinɔnim
fendisses,fɑdis
mécanisation,mekanizasjɔ
providentielle,pʁɔvidɑsjɛl
martyrisiez,maʁtiʁizje
tapinassent,tapinas
contactée,kɔtakte
déplantèrent,deplɑtɛʁ
hallucinait,alysinɛ
dessillées,desije
foncerons,fɔsəʁɔ
recourbions,ʁəkuʁbjɔ
pires,piʁ
amasseriez,amasəʁje
pipassions,pipasjɔ
trouvaille,tʁuvaj
consommée,kɔsɔme
baroud,baʁud
coloriserait,kɔlɔʁizəʁɛ
contrôlons,kɔtʁolɔ
chaptalisaient,ʃaptalizɛ
stabilité,stabilite
délestèrent,delɛstɛʁ
évanouissaient,evanwisɛ
rançonner,ʁɑsɔne
supercarburants,sypɛʁkaʁbyʁɑ
employasses,ɑplwajas
marée,maʁe
détonnerait,detɔnəʁɛ
espérerait,ɛspeʁəʁɛ
gratifiées,gʁatifje
artisanats,aʁtizana
complétai,kɔpletɛ
fraudeur,fʁodœʁ
soumettant,sumɛtɑ
lambrissas,lɑbʁisa
rectales,ʁɛktal
promettaient,pʁɔmɛtɛ
daubé,dobe
réactiverai,ʁeaktivəʁɛ
mordançais,mɔʁdɑsɛ
appréhendâtes,apʁeɑdat
capoteraient,kapɔtəʁɛ
trépanerez,tʁepanəʁe
tubercules,tybɛʁkyl
numéraux,nymeʁo
anémomètres,anemɔmɛtʁ
tenaillerais,tənajəʁɛ
pend,pɑ
croisasse,kʁwazas
guillotinasses,gijɔtinas
dégoûtas,deguta
décodeuses,dekɔdøz
challengerions,ʃalɑʒəʁjɔ
dénouée,denwe
bang,bɑŋ
musqué,myske
gorge,gɔʁʒ
rendras,ʁɑdʁa
égratigneriez,egʁatiɲəʁje
caractériel,kaʁakteʁjɛl
virilisais,viʁilizɛ
sanglotât,sɑglɔta
alimente,alimɑt
conditions,kɔdisjɔ
déduirez,dedɥiʁe
monologuâmes,mɔnɔlɔgam
poulinons,pulinɔ
nocturne,nɔktyʁn
gaffer,gafe
tabloïds,tablɔid
déboulonnez,debulɔne
providentielles,pʁɔvidɑsjɛl
millésimèrent,milezimɛʁ
sarclassiez,saʁklasje
dégorger,degɔʁʒe
cirent,siʁ
carraient,kaʁɛ
nappât,napa
gouache,gwaʃ
informassions,ɛfɔʁmasjɔ
délivré,delivʁe
